1565943694544663718,36.3678604,127.3681878,65.019,5.349969,0,0,0,5.349969,0,0,0,9.162729
1565943694744655645,36.3678604,127.3681877,65.069,5.349969,0,0,0,5.349969,0,0,0,9.217296
1565943694942818204,36.3678605,127.3681873,65.126,5.349969,0,0,0,5.349969,0,0,0,9.235521
1565943695141623709,36.3678605,127.3681873,65.14,5.349969,0,0,0,5.349969,0,0,0,9.272025
1565943695342746671,36.3678607,127.3681872,65.17,5.3361,0,0,0,5.3361,0,0,0,9.290304
1565943695541651188,36.3678606,127.3681872,65.188,5.3361,0,0,0,5.3361,0,0,0,9.326916
1565943695741768290,36.3678606,127.3681872,65.186,5.322249,0,0,0,5.322249,0,0,0,9.345249
1565943695941768166,36.3678605,127.3681873,65.185,5.322249,0,0,0,5.322249,0,0,0,9.381969
1565943696141776360,36.3678604,127.3681871,65.222,5.322249,0,0,0,5.322249,0,0,0,9.418761
1565943696346534697,36.3678602,127.3681869,65.26,5.3361,0,0,0,5.3361,0,0,0,9.455625
1565943696547616958,36.36786,127.368187,65.284,5.3361,0,0,0,5.3361,0,0,0,9.492561
1565943696742805960,36.36786,127.3681868,65.33,5.3361,0,0,0,5.3361,0,0,0,9.492561
1565943696940288887,36.3678601,127.3681866,65.356,5.322249,0,0,0,5.322249,0,0,0,9.529569
1565943697142730822,36.3678601,127.3681864,65.382,5.322249,0,0,0,5.322249,0,0,0,9.5481
1565943697347945620,36.36786,127.3681862,65.422,5.322249,0,0,0,5.322249,0,0,0,9.566649
1565943697544653582,36.3678601,127.3681861,65.437,5.322249,0,0,0,5.322249,0,0,0,9.603801
1565943697750615221,36.3678602,127.3681861,65.447,5.322249,0,0,0,5.322249,0,0,0,9.641025
1565943697945737527,36.3678601,127.3681861,65.452,5.3361,0,0,0,5.3361,0,0,0,9.696996
1565943698144659065,36.3678602,127.3681859,65.456,5.349969,0,0,0,5.349969,0,0,0,9.7344
1565943698340652187,36.3678602,127.3681858,65.45,5.349969,0,0,0,5.349969,0,0,0,9.771876
1565943698554533671,36.3678602,127.3681859,65.446,5.363856,0,0,0,5.363856,0,0,0,9.809424
1565943698740650925,36.3678605,127.368186,65.432,5.377761,0,0,0,5.377761,0,0,0,9.865881
1565943698937732666,36.3678607,127.3681862,65.436,5.405625,0,0,0,5.405625,0,0,0,9.941409
1565943699036492864,36.3678609,127.3681863,65.423,5.363856,0,0,0,5.363856,0,0,0,9.903609
1565943699136460580,36.3678609,127.3681865,65.44,5.3361,0,0,0,5.3361,0,0,0,9.884736
1565943699235829291,36.3678611,127.3681866,65.454,5.308416,0,0,0,5.308416,0,0,0,9.847044
1565943699335893414,36.3678612,127.3681868,65.466,5.280804,0,0,0,5.280804,0,0,0,9.809424
1565943699433889076,36.3678614,127.3681872,65.488,5.253264,0,0,0,5.253264,0,0,0,9.790641
1565943699539180891,36.3678617,127.3681875,65.473,5.239521,0,0,0,5.239521,0,0,0,9.790641
1565943699639368713,36.3678619,127.3681878,65.473,5.212089,0,0,0,5.212089,0,0,0,9.771876
1565943699734407433,36.3678623,127.368188,65.458,5.184729,0,0,0,5.184729,0,0,0,9.753129
1565943699837624465,36.3678626,127.3681886,65.463,5.157441,0,0,0,5.157441,0,0,0,9.715689
1565943699937613196,36.367863,127.368189,65.442,5.130225,0,0,0,5.130225,0,0,0,9.696996
1565943700039670004,36.3678634,127.3681894,65.484,5.103081,0,0,0,5.103081,0,0,0,9.659664
1565943700242328325,36.3678643,127.3681905,65.476,5.103081,0,0,0,5.103081,0,0,0,9.715689
1565943700441662090,36.3678654,127.3681921,65.488,5.116644,0,0,0,5.116644,0,0,0,9.753129
1565943700642882198,36.3678667,127.3681944,65.489,5.143824,0,0,0,5.143824,0,0,0,9.809424
1565943700842259473,36.3678683,127.368197,65.481,5.157441,0,0,0,5.157441,0,0,0,9.884736
1565943701041623495,36.3678698,127.3681999,65.508,5.171076,0,0,0,5.171076,0,0,0,9.9225
1565943701241857308,36.3678716,127.3682029,65.516,5.1984,0,0,0,5.1984,0,0,0,9.979281
1565943701447751751,36.3678743,127.3682059,65.489,5.212089,0,0,0,5.212089,0,0,0,10.036224
1565943701642740703,36.3678767,127.3682092,65.521,5.212089,0,0,0,5.212089,0,0,0,10.055241
1565943701841736610,36.3678791,127.3682125,65.569,5.225796,0,0,0,5.225796,0,0,0,10.1124
1565943702042452645,36.3678819,127.3682168,65.526,5.225796,0,0,0,5.225796,0,0,0,10.131489
1565943702241496628,36.367885,127.3682214,65.574,5.239521,0,0,0,5.239521,0,0,0,10.188864
1565943702445737719,36.367888,127.3682263,65.533,5.253264,0,0,0,5.253264,0,0,0,10.246401
1565943702642456579,36.3678916,127.3682318,65.5,5.253264,0,0,0,5.253264,0,0,0,10.246401
1565943702842671496,36.3678953,127.3682375,65.434,5.239521,0,0,0,5.239521,0,0,0,10.227204
1565943703045501310,36.3678991,127.3682436,65.384,5.239521,0,0,0,5.239521,0,0,0,10.227204
1565943703245461871,36.367903,127.3682501,65.375,5.239521,0,0,0,5.239521,0,0,0,10.208025
1565943703445744388,36.3679076,127.3682567,65.412,5.253264,0,0,0,5.253264,0,0,0,10.208025
1565943703651662958,36.3679124,127.3682633,65.371,5.253264,0,0,0,5.253264,0,0,0,10.208025
