1566534851334189089,36.3700337,127.3712587,66.184,7.001316,0,0,0,7.001316,0,0,0,10.969344
1566534851534345695,36.3700339,127.3712586,66.193,7.033104,0,0,0,7.033104,0,0,0,10.989225
1566534851737365443,36.370034,127.3712586,66.237,7.064964,0,0,0,7.064964,0,0,0,11.029041
1566534851933215995,36.3700341,127.3712583,66.234,7.096896,0,0,0,7.096896,0,0,0,11.048976
1566534852133910452,36.3700341,127.371258,66.221,7.144929,0,0,0,7.144929,0,0,0,11.0889
1566534852335013687,36.3700342,127.3712579,66.217,7.177041,0,0,0,7.177041,0,0,0,11.128896
1566534852531856797,36.3700343,127.3712577,66.208,7.209225,0,0,0,7.209225,0,0,0,11.148921
1566534852729888638,36.3700343,127.3712577,66.207,7.241481,0,0,0,7.241481,0,0,0,11.189025
1566534852835170422,36.3700344,127.3712575,66.195,7.225344,0,0,0,7.225344,0,0,0,11.148921
1566534853045767917,36.3700344,127.3712574,66.195,7.241481,0,0,0,7.241481,0,0,0,11.168964
1566534853231890032,36.3700345,127.3712572,66.196,7.29,0,0,0,7.29,0,0,0,11.209104
1566534853335009427,36.3700345,127.3712571,66.184,7.257636,0,0,0,7.257636,0,0,0,11.168964
1566534853532805627,36.3700345,127.371257,66.175,7.29,0,0,0,7.29,0,0,0,11.189025
1566534853733085176,36.3700344,127.3712568,66.145,7.322436,0,0,0,7.322436,0,0,0,11.229201
1566534853940964620,36.3700344,127.3712567,66.14,7.354944,0,0,0,7.354944,0,0,0,11.269449
1566534854133301505,36.3700344,127.3712566,66.117,7.403841,0,0,0,7.403841,0,0,0,11.2896
1566534854330771795,36.3700345,127.3712565,66.13,7.436529,0,0,0,7.436529,0,0,0,11.329956
1566534854433271707,36.3700345,127.3712565,66.136,7.403841,0,0,0,7.403841,0,0,0,11.269449
1566534854637952479,36.3700345,127.3712564,66.125,7.436529,0,0,0,7.436529,0,0,0,11.309769
1566534854834749242,36.3700345,127.3712561,66.126,7.469289,0,0,0,7.469289,0,0,0,11.350161
1566534855057114934,36.3700345,127.371256,66.123,7.502121,0,0,0,7.502121,0,0,0,11.370384
1566534855234180512,36.3700346,127.371256,66.141,7.535025,0,0,0,7.535025,0,0,0,11.410884
1566534855430921279,36.3700346,127.3712559,66.161,7.568001,0,0,0,7.568001,0,0,0,11.451456
1566534855632744626,36.3700347,127.3712558,66.151,7.601049,0,0,0,7.601049,0,0,0,11.471769
1566534855829140579,36.3700347,127.3712557,66.164,7.634169,0,0,0,7.634169,0,0,0,11.512449
1566534855938137852,36.3700347,127.3712557,66.171,7.6176,0,0,0,7.6176,0,0,0,11.471769
1566534856131249099,36.3700348,127.3712556,66.169,7.650756,0,0,0,7.650756,0,0,0,11.4921
1566534856331299305,36.3700348,127.3712555,66.168,7.683984,0,0,0,7.683984,0,0,0,11.532816
1566534856531085366,36.3700348,127.3712555,66.166,7.717284,0,0,0,7.717284,0,0,0,11.573604
1566534856729768862,36.3700348,127.3712555,66.176,7.750656,0,0,0,7.750656,0,0,0,11.594025
1566534856930079908,36.3700348,127.3712554,66.186,7.7841,0,0,0,7.7841,0,0,0,11.634921
1566534857126085607,36.3700348,127.3712553,66.199,7.817616,0,0,0,7.817616,0,0,0,11.675889
1566534857227120845,36.3700348,127.3712552,66.205,7.7841,0,0,0,7.7841,0,0,0,11.634921
1566534857329818459,36.3700348,127.3712552,66.199,7.767369,0,0,0,7.767369,0,0,0,11.594025
1566534857531730641,36.3700349,127.371255,66.189,7.800849,0,0,0,7.800849,0,0,0,11.634921
1566534857734002254,36.3700348,127.3712546,66.161,7.834401,0,0,0,7.834401,0,0,0,11.655396
1566534857933107620,36.3700346,127.3712542,66.159,7.868025,0,0,0,7.868025,0,0,0,11.6964
1566534858145844049,36.3700344,127.3712539,66.159,7.901721,0,0,0,7.901721,0,0,0,11.737476
1566534858334222905,36.3700342,127.3712536,66.159,7.918596,0,0,0,7.918596,0,0,0,11.737476
1566534858530945854,36.3700338,127.3712531,66.184,7.918596,0,0,0,7.918596,0,0,0,11.737476
1566534858648938277,36.3700337,127.3712528,66.188,7.868025,0,0,0,7.868025,0,0,0,11.634921
1566534858852238260,36.3700333,127.3712521,66.164,7.884864,0,0,0,7.884864,0,0,0,11.655396
1566534859071981083,36.3700329,127.3712514,66.192,7.884864,0,0,0,7.884864,0,0,0,11.634921
1566534859252741858,36.3700322,127.3712506,66.203,7.901721,0,0,0,7.901721,0,0,0,11.634921
1566534859450812005,36.3700317,127.3712493,66.177,7.918596,0,0,0,7.918596,0,0,0,11.634921
1566534859657744319,36.3700306,127.3712477,66.126,7.935489,0,0,0,7.935489,0,0,0,11.655396
1566534859849066272,36.3700297,127.371246,66.12,7.935489,0,0,0,7.935489,0,0,0,11.655396
1566534860071968832,36.3700286,127.3712442,66.114,7.9524,0,0,0,7.9524,0,0,0,11.655396
1566534860253770172,36.3700273,127.3712421,66.135,7.969329,0,0,0,7.969329,0,0,0,11.675889
1566534860452966635,36.3700259,127.3712396,66.118,8.003241,0,0,0,8.003241,0,0,0,11.6964
1566534860657917427,36.3700244,127.3712375,66.182,8.054244,0,0,0,8.054244,0,0,0,11.737476
1566534860856692990,36.3700227,127.3712347,66.162,8.088336,0,0,0,8.088336,0,0,0,11.799225
1566534861072027096,36.370021,127.3712314,66.179,8.139609,0,0,0,8.139609,0,0,0,11.861136
1566534861250836029,36.3700191,127.371228,66.225,8.208225,0,0,0,8.208225,0,0,0,11.923209
1566534861451867392,36.3700168,127.3712245,66.211,8.2944,0,0,0,8.2944,0,0,0,12.047841
