1566533803558354220,36.3748148,127.3906222,64.067,9.217296,0,0,0,9.217296,0,0,0,12.341169
1566533803657868446,36.3748148,127.3906222,64.078,9.217296,0,0,0,9.217296,0,0,0,12.341169
1566533803757066813,36.3748147,127.3906224,64.073,9.199089,0,0,0,9.199089,0,0,0,12.3201
1566533803862113414,36.3748147,127.3906225,64.063,9.199089,0,0,0,9.199089,0,0,0,12.3201
1566533803959028811,36.3748147,127.3906226,64.054,9.1809,0,0,0,9.1809,0,0,0,12.299049
1566533804065791819,36.3748146,127.3906227,64.054,9.1809,0,0,0,9.1809,0,0,0,12.299049
1566533804258945097,36.3748146,127.3906228,64.045,9.217296,0,0,0,9.217296,0,0,0,12.341169
1566533804361990245,36.3748145,127.390623,64.04,9.217296,0,0,0,9.217296,0,0,0,12.3201
1566533804557962464,36.3748144,127.3906232,64.022,9.253764,0,0,0,9.253764,0,0,0,12.362256
1566533804657779384,36.3748143,127.3906232,64.022,9.235521,0,0,0,9.235521,0,0,0,12.341169
1566533804757858446,36.3748144,127.3906235,63.988,9.217296,0,0,0,9.217296,0,0,0,12.3201
1566533804856701107,36.3748143,127.3906236,63.986,9.217296,0,0,0,9.217296,0,0,0,12.299049
1566533804958302897,36.3748143,127.3906237,63.963,9.199089,0,0,0,9.199089,0,0,0,12.278016
1566533805068055303,36.3748143,127.3906239,63.936,9.1809,0,0,0,9.1809,0,0,0,12.257001
1566533805262773604,36.3748144,127.3906241,63.925,9.217296,0,0,0,9.217296,0,0,0,12.278016
1566533805457889564,36.3748144,127.3906243,63.898,9.253764,0,0,0,9.253764,0,0,0,12.3201
1566533805554710040,36.3748144,127.3906245,63.869,9.235521,0,0,0,9.235521,0,0,0,12.299049
1566533805654693409,36.3748143,127.3906246,63.855,9.217296,0,0,0,9.217296,0,0,0,12.278016
1566533805756043032,36.3748143,127.3906248,63.82,9.199089,0,0,0,9.199089,0,0,0,12.236004
1566533805856620549,36.3748144,127.3906249,63.815,9.1809,0,0,0,9.1809,0,0,0,12.215025
1566533805962964322,36.3748143,127.3906251,63.779,9.1809,0,0,0,9.1809,0,0,0,12.194064
